component_id	namespace	accession	evidence_type	confidence	source	notes
COMP_17029_ALLB	KO	K16842	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_11016_ALC	KO	K01477	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_27485_ALLC	KO	K02083	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_25241_YLBA	KO	K14977	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_11304_ALLA	KO	K01483	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_20557_ALPHA	KO	K01428	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_20557_BETA	KO	K01429	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_20557_BETA	KO	K14048	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_20557_GAMMA	KO	K01430	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_20557_GAMMA	KO	K14048	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_21068_CATALYTIC	KO	K00372	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_21828_NARB	KO	K00367	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_18041_NIRA	KO	K00366	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_24628_NIRB	KO	K00362	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_24628_NIRD	KO	K00363	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_24628_NASD	KO	K26139	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_24628_NASE	KO	K26138	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_45700_GBCA	KO	K00479	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_45700_GBCB	KO	K21832	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_74167_DGCA	KO	K21833	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_74167_DGCB	KO	K21834	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_52856_DMGDH	KO	K00315	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_17077_DMGO	KO	K00309	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_13313_SOXA	KO	K00302	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_13313_SOXB	KO	K00303	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_13313_SOXG	KO	K00305	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_13313_SOXD	KO	K00304	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_13313_MONO	KO	K00301	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_74155_DGCA	KO	K21833	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_74155_DGCB	KO	K21834	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_14533_CRNA	KO	K01470	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_22456_CREA	KO	K08688	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_55396_CNTA	KO	K22443	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_55396_CNTB	KO	K22444	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_19265_CDHA	KO	K17735	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_19265_CDHA	KO	K27497	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_47044_CDHC	KO	K27837	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_45716_BCT	KO	K27497	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_30207_MAUA	KO	K15228	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_30207_MAUB	KO	K15229	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_15909_TAUD	KO	K03119	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_10420_TPA	KO	K03851	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_18709_TAUX	KO	K07255	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_18709_TAUY	KO	K07256	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_24204_XSC	KO	K03852	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_14613_SBP	KO	K15551	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_14613_ATPASE	KO	K10831	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_14613_PERMEASE	KO	K15552	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_16169_GLNA	KO	K01915	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_15501_GLTB	KO	K00265	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_15501_GLTD	KO	K00266	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_12128_GLTS	KO	K00284	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_11612_GDHA	KO	K00262	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_11612_GDHA	KO	K00261	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_15133_GDH	KO	K00260	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_15133_GDH	KO	K00261	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-18	
COMP_12633_ALPHA	KO	K05549	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	KEGG names this orthologue a benzoate/toluate 1,2-dioxygenase. Benzoate is within the enzyme's range, so the benzoate claim is honest; the same accession may not be used to claim a methylbenzoate trait, which it could not be distinguished from.
COMP_12633_BETA	KO	K05550	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_11560_CATALYTIC	KO	K05783	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_11072_ANTA	KO	K05599	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_11072_ANTB	KO	K05600	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_11072_ANDAC	KO	K16319	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_11072_ANDAD	KO	K16320	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_57952_P0	KO	K16249	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_57952_P1	KO	K16243	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_57952_P2	KO	K16244	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_57952_P3	KO	K16242	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	KEGG names the system a phenol/toluene 2-monooxygenase. Only the phenol reaction is claimed here; toluene hydroxylation by the same enzyme yields cresol and is not curated.
COMP_57952_P4	KO	K16245	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_57952_P5	KO	K16246	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_23852_CATALYTIC	KO	K03381	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	KEGG separates chlorocatechol 1,2-dioxygenase as K15253, so this accession is not carrying the chlorinated chemistry.
COMP_30031_CATALYTIC	KO	K01856	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_12348_CATALYTIC	KO	K03464	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_10184_PCAD	KO	K01055	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_10184_PCAL	KO	K14727	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	The same protein also decarboxylates 4-carboxymuconolactone in the protocatechuate branch, which gifter does not curate.
COMP_12048_ALPHA	KO	K01031	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_12048_BETA	KO	K01032	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_19481_CATALYTIC	KO	K02615	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	The same orthologue carries the first thiolysis of the phenylacetate route, RHEA:34799, which is why the thiolysis is curated once as its own GIFT.
COMP_17337_CATALYTIC	KO	K00446	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	K07104, KEGG's other catechol 2,3-dioxygenase orthologue, is deliberately refused: it is assigned in 2081 KEGG genomes dominated by Bacillus, Streptococcus, Staphylococcus and Listeria, of which only 276 carry any lower meta pathway gene.
COMP_17337_CATALYTIC	TIGRFAM	TIGR03211	sequence_family	high-confidence	InterPro/NCBIfam, retrieved 2026-08-19	Corroborating sequence family for the same activity, used because the KO layer offers one specific and one over-broad orthologue and the family agrees with the specific one.
COMP_14549_CATALYTIC	KO	K10216	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_34219_CATALYTIC	KO	K10217	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_33431_CATALYTIC	KO	K01821	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24260_CATALYTIC	KO	K01617	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_22580_MHPD	KO	K02554	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_22580_XYLJ	KO	K18364	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_22624_MHPE	KO	K01666	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_22624_XYLK	KO	K18365	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_23288_MHPF	KO	K04073	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_23288_XYLQ	KO	K18366	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_20956_CATALYTIC	KO	K01912	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_20956_CATALYTIC	TIGRFAM	TIGR02155	sequence_family	high-confidence	InterPro/NCBIfam, retrieved 2026-08-19	Corroborating sequence family built around PaaK specifically.
COMP_32171_PAAA	KO	K02609	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_32171_PAAB	KO	K02610	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_32171_PAAC	KO	K02611	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_32171_PAAD	KO	K02612	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_32171_PAAE	KO	K02613	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_31843_CATALYTIC	KO	K15866	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_31755_CATALYTIC	KO	K02618	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	PaaZ is bifunctional, so one accession evidences two consecutive reactions of the route.
COMP_31747_CATALYTIC	KO	K02618	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	Same accession as the preceding reaction, for the same bifunctional protein.
COMP_34799_CATALYTIC	KO	K02615	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	The same thiolase catalyses the terminal thiolysis, curated as oxoadipyl_coa_thiolysis.
COMP_76647_CATALYTIC	KO	K01692	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	Chain-generic enoyl-CoA hydratase orthologue; accepted because the route's specificity is established upstream.
COMP_34851_CATALYTIC	KO	K00074	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	Already curated for butyrate formation. A multifunctional marker supporting two unrelated routes is the intended behaviour, not a collision.
COMP_20357_ALPHA	KO	K05708	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	KEGG and NCBIfam alike name this a 3-phenylpropionate/trans-cinnamate dioxygenase. Only the phenylpropanoate substrate is claimed; cinnamate cannot be distinguished and is deliberately not curated as a trait.
COMP_20357_BETA	KO	K05709	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_25062_CATALYTIC	KO	K05711	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24785_CATALYTIC	KO	K05712	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_23840_CATALYTIC	KO	K05713	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_34187_CATALYTIC	KO	K05714	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_10532_TRPAB_ALPHA	KO	K01695	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_10532_TRPAB_BETA	KO	K01696	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_10532_TRPAB_BETA	KO	K06001	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_10532_TRPAB_FUSED_CATALYTIC	KO	K01694	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_10676_LEUCD_LARGE	KO	K01703	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_10676_LEUCD_SMALL	KO	K01704	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_10676_LEUC_SINGLE_CATALYTIC	KO	K01702	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_10932_CATALYTIC	KO	K01940	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_11040_HISB_DEHYDRATASE_CATALYTIC	KO	K01693	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_11040_HISB_BIFUNCTIONAL_CATALYTIC	KO	K01089	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_11372_CATALYTIC	KO	K01914	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_11768_CATALYTIC	KO	K00766	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_11768_CATALYTIC	KO	K13497	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_11960_CATALYTIC	KO	K00821	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_11960_CATALYTIC	KO	K14267	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_12228_CATALYTIC	KO	K01953	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_13085_CATALYTIC	KO	K05822	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_13493_CATALYTIC	KO	K00053	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_13561_CATALYTIC	KO	K03340	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_13869_CATALYTIC	KO	K04517	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_13869_CATALYTIC	KO	K14187	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_13897_CATALYTIC	KO	K04092	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_13897_CATALYTIC	KO	K14170	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_13897_CATALYTIC	KO	K14187	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_13897_CATALYTIC	KO	K04093	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_13897_CATALYTIC	KO	K04516	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_13897_CATALYTIC	KO	K06208	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_13897_CATALYTIC	KO	K06209	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_14109_CATALYTIC	KO	K00286	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_14465_HISN_CATALYTIC	KO	K04486	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_14465_HISN_CATALYTIC	KO	K05602	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_14465_HISN_CATALYTIC	KO	K18649	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_14465_HISN_CATALYTIC	KO	K28842	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_14465_HISB_BIFUNCTIONAL_CATALYTIC	KO	K01089	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_14629_CATALYTIC	KO	K00930	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_14629_CATALYTIC	KO	K22478	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_14629_CATALYTIC	KO	K12659	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_14877_PROB_CATALYTIC	KO	K00931	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_14877_P5CS_CATALYTIC	KO	K12657	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_15093_CATALYTIC	KO	K00832	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_15093_CATALYTIC	KO	K05821	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_15093_CATALYTIC	KO	K00812	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_15093_CATALYTIC	KO	K00813	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_15093_CATALYTIC	KO	K11358	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_15093_CATALYTIC	KO	K00826	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_15101_CATALYTIC	KO	K01586	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_15101_CATALYTIC	KO	K12526	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_15349_CATALYTIC	KO	K00620	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_15393_CATALYTIC	KO	K01778	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_15469_CATALYTIC	KO	K01814	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_15469_CATALYTIC	KO	K24017	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_15941_CATALYTIC	KO	K01438	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_15941_CATALYTIC	KO	K14677	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_16293_LEUCD_LARGE	KO	K01703	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_16293_LEUCD_SMALL	KO	K01704	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_16293_LEUC_SINGLE_CATALYTIC	KO	K01702	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_17325_CATALYTIC	KO	K00674	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_18049_CATALYTIC	KO	K00818	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_18049_CATALYTIC	KO	K00821	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_18321_CATALYTIC	KO	K00826	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_18405_CATALYTIC	KO	K00259	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_18405_CATALYTIC	KO	K19244	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_18473_CATALYTIC	KO	K00765	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_19045_CATALYTIC	KO	K09011	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_19453_ALAA_CATALYTIC	KO	K14260	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_19453_ALAA_CATALYTIC	KO	K14261	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_19453_ALAA_CATALYTIC	KO	K00814	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_19453_AVTA_CATALYTIC	KO	K00835	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_19513_CATALYTIC	KO	K00611	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_19541_PROA_CATALYTIC	KO	K00147	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_19541_P5CS_CATALYTIC	KO	K12657	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_20049_CATALYTIC	KO	K01496	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_20049_CATALYTIC	KO	K11755	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_20049_CATALYTIC	KO	K14152	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_20405_CATALYTIC	KO	K05823	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21524_CATALYTIC	KO	K01649	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21540_CATALYTIC	KO	K01817	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21540_CATALYTIC	KO	K24017	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21540_CATALYTIC	KO	K13498	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21540_CATALYTIC	KO	K13501	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21588_CATALYTIC	KO	K00145	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21588_CATALYTIC	KO	K12659	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21640_CATALYTIC	KO	K00211	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21648_CATALYTIC	KO	K01713	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21648_CATALYTIC	KO	K04518	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21648_CATALYTIC	KO	K05359	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21648_CATALYTIC	KO	K14170	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21732_TRPEG_COMP1	KO	K01657	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21732_TRPEG_COMP2	KO	K01658	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21732_TRPEG_FUSED_CATALYTIC	KO	K13503	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21732_TRPEG_FUSED_CATALYTIC	KO	K13501	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21732_TRPEG_FUSED_CATALYTIC	KO	K01656	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21824_CATALYTIC	KO	K00812	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21824_CATALYTIC	KO	K00813	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_21824_CATALYTIC	KO	K11358	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_22068_CATALYTIC	KO	K00053	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_22332_LARGE	KO	K01703	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_22332_SMALL	KO	K01704	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_22608_CATALYTIC	KO	K01439	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_22828_CATALYTIC	KO	K01523	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_22828_CATALYTIC	KO	K11755	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_22828_CATALYTIC	KO	K14152	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_23476_CATALYTIC	KO	K01609	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_23476_CATALYTIC	KO	K13498	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_23476_CATALYTIC	KO	K13501	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_23476_CATALYTIC	KO	K01656	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_23744_CATALYTIC	KO	K00817	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_23988_CATALYTIC	KO	K10206	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24020_CATALYTIC	KO	K01755	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24020_CATALYTIC	KO	K14681	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24292_CATALYTIC	KO	K00618	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24292_CATALYTIC	KO	K00619	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24292_CATALYTIC	KO	K14681	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24292_CATALYTIC	KO	K14682	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24292_CATALYTIC	KO	K22477	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24292_CATALYTIC	KO	K22478	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24292_CATALYTIC	KO	K00620	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24793_HISFH_CYCLASE	KO	K02500	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24793_HISFH_AMIDOTRANSFERASE	KO	K02501	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24793_HISF_FUSED_CATALYTIC	KO	K01663	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24801_CATALYTIC	KO	K00826	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24809_CATALYTIC	KO	K01687	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_24813_CATALYTIC	KO	K00826	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_25152_CATALYTIC	KO	K00832	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_25152_CATALYTIC	KO	K05821	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_25152_CATALYTIC	KO	K00812	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_25152_CATALYTIC	KO	K00813	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
COMP_25152_CATALYTIC	KO	K11358	orthology	curated	KEGG orthology and Rhea release 141, verified 2026-08-19	
